Age in 5-year groups ,Region,Religion,Ethnicity,Education in single years,Number of household members,Educational attainment,Frequency of reading newspaper or magazine,Frequency of listening to radio,Frequency of watching television,Literacy,Ever participated in a literacy program,Use of internet,Frequency of using internet last month,Owns a mobile telephone,Wealth index factor score for urban/rural,Wealth index for urban/rural,Wealth index factor score combined (5 decimals)
4.0,10.0,7.0,8.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-146491.0,1.0,-180805.0
4.0,10.0,7.0,8.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-146491.0,1.0,-180805.0
6.0,10.0,7.0,8.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-135515.0,1.0,-171238.0
5.0,10.0,7.0,8.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-135515.0,1.0,-171238.0
5.0,10.0,7.0,8.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-135515.0,1.0,-171238.0
3.0,10.0,5.0,2.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-148737.0,1.0,-182762.0
3.0,10.0,5.0,2.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-148737.0,1.0,-182762.0
1.0,10.0,6.0,2.0,3.0,8.0,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,-153213.0,1.0,-186664.0
2.0,10.0,5.0,3.0,9.0,3.0,3.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,-130390.0,1.0,-166771.0
2.0,10.0,5.0,2.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-92937.0,1.0,-134125.0
2.0,10.0,5.0,2.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-92937.0,1.0,-134125.0
4.0,10.0,5.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,-85434.0,2.0,-127585.0
4.0,10.0,5.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,-85434.0,2.0,-127585.0
2.0,10.0,5.0,3.0,7.0,4.0,3.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,-58773.0,2.0,-104347.0
2.0,10.0,5.0,3.0,7.0,4.0,3.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,-58773.0,2.0,-104347.0
2.0,10.0,5.0,3.0,7.0,4.0,3.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,-58773.0,2.0,-104347.0
5.0,10.0,5.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-145161.0,1.0,-179645.0
5.0,10.0,5.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-145161.0,1.0,-179645.0
3.0,10.0,5.0,7.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,-11771.0,3.0,-63379.0
3.0,10.0,5.0,7.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,-11771.0,3.0,-63379.0
3.0,10.0,5.0,7.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,-11771.0,3.0,-63379.0
2.0,10.0,8.0,5.0,3.0,17.0,1.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,19151.0,3.0,-36426.0
1.0,10.0,5.0,5.0,5.0,17.0,1.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,19151.0,3.0,-36426.0
3.0,10.0,5.0,6.0,9.0,17.0,3.0,0.0,2.0,2.0,0.0,,0.0,0.0,1.0,19151.0,3.0,-36426.0
5.0,10.0,8.0,7.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,-30279.0,2.0,-79511.0
5.0,10.0,8.0,7.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,-30279.0,2.0,-79511.0
1.0,10.0,5.0,7.0,9.0,6.0,3.0,0.0,0.0,1.0,2.0,,0.0,0.0,1.0,-39466.0,2.0,-87519.0
4.0,10.0,8.0,7.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-54583.0,2.0,-100695.0
4.0,10.0,8.0,7.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-54583.0,2.0,-100695.0
4.0,10.0,95.0,7.0,4.0,6.0,1.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,-17142.0,3.0,-68060.0
4.0,10.0,95.0,7.0,4.0,6.0,1.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,-17142.0,3.0,-68060.0
3.0,10.0,5.0,7.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,,0.0,0.0,1.0,-18191.0,3.0,-68975.0
3.0,10.0,5.0,7.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,,0.0,0.0,1.0,-18191.0,3.0,-68975.0
5.0,10.0,8.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-54018.0,2.0,-100202.0
5.0,10.0,8.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-54018.0,2.0,-100202.0
3.0,10.0,8.0,1.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,-54018.0,2.0,-100202.0
5.0,10.0,8.0,7.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,3140.0,3.0,-50382.0
1.0,10.0,1.0,5.0,6.0,12.0,2.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,-18179.0,3.0,-68964.0
4.0,10.0,8.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,-17948.0,3.0,-68763.0
3.0,10.0,5.0,5.0,9.0,4.0,3.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,11088.0,3.0,-43454.0
5.0,10.0,8.0,7.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,-70865.0,2.0,-114887.0
7.0,10.0,5.0,5.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,-14047.0,3.0,-65363.0
7.0,10.0,5.0,5.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,-14047.0,3.0,-65363.0
4.0,10.0,8.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-52863.0,2.0,-99196.0
4.0,10.0,5.0,7.0,12.0,3.0,4.0,0.0,0.0,2.0,2.0,,1.0,3.0,1.0,7977.0,3.0,-46165.0
6.0,10.0,8.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,38015.0,4.0,-19984.0
3.0,10.0,8.0,5.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,-36341.0,2.0,-84795.0
6.0,10.0,8.0,5.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,-9865.0,3.0,-61717.0
2.0,10.0,5.0,5.0,9.0,11.0,3.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,-50947.0,2.0,-97525.0
4.0,10.0,95.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-42103.0,2.0,-89817.0
4.0,10.0,95.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-42103.0,2.0,-89817.0
5.0,10.0,8.0,7.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,-42103.0,2.0,-89817.0
5.0,10.0,8.0,7.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,-42103.0,2.0,-89817.0
4.0,10.0,5.0,1.0,5.0,6.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,-225202.0,1.0,-122600.0
1.0,10.0,5.0,7.0,5.0,3.0,1.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,-102757.0,1.0,-25933.0
5.0,10.0,5.0,1.0,9.0,7.0,3.0,0.0,2.0,1.0,0.0,,0.0,0.0,1.0,2094.0,3.0,56844.0
6.0,10.0,1.0,1.0,15.0,4.0,5.0,0.0,1.0,2.0,2.0,,1.0,2.0,1.0,-6125.0,2.0,50355.0
6.0,10.0,4.0,1.0,4.0,9.0,1.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,-146980.0,1.0,-60846.0
3.0,10.0,1.0,1.0,9.0,2.0,3.0,0.0,0.0,1.0,1.0,,1.0,2.0,1.0,-121746.0,1.0,-40925.0
6.0,10.0,95.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,-84885.0,1.0,-11824.0
2.0,10.0,95.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-217700.0,1.0,-116677.0
5.0,10.0,5.0,1.0,5.0,4.0,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,-111929.0,1.0,-33174.0
4.0,10.0,4.0,1.0,6.0,4.0,2.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,-72190.0,1.0,-1802.0
3.0,10.0,7.0,5.0,12.0,4.0,4.0,2.0,0.0,2.0,2.0,,1.0,3.0,1.0,-94955.0,1.0,-19774.0
3.0,10.0,95.0,1.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,,0.0,0.0,1.0,-130950.0,1.0,-48191.0
6.0,10.0,5.0,1.0,17.0,14.0,5.0,2.0,0.0,2.0,2.0,,1.0,3.0,1.0,-90071.0,1.0,-15918.0
2.0,10.0,5.0,4.0,4.0,14.0,1.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,-90071.0,1.0,-15918.0
6.0,10.0,5.0,3.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,-68923.0,2.0,-113194.0
2.0,10.0,5.0,3.0,3.0,8.0,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,-68923.0,2.0,-113194.0
2.0,10.0,5.0,3.0,3.0,8.0,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,-68923.0,2.0,-113194.0
2.0,10.0,5.0,3.0,4.0,8.0,1.0,0.0,2.0,1.0,0.0,,0.0,0.0,1.0,-121288.0,1.0,-158837.0
2.0,10.0,5.0,3.0,4.0,8.0,1.0,0.0,2.0,1.0,0.0,,0.0,0.0,1.0,-121288.0,1.0,-158837.0
4.0,10.0,5.0,5.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,-130988.0,1.0,-167292.0
3.0,10.0,3.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-170383.0,1.0,-201629.0
2.0,10.0,5.0,3.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,-137424.0,1.0,-172901.0
2.0,10.0,5.0,3.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,-137424.0,1.0,-172901.0
6.0,10.0,7.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-165001.0,1.0,-196939.0
3.0,10.0,5.0,7.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-179253.0,1.0,-209361.0
4.0,10.0,5.0,3.0,7.0,12.0,3.0,1.0,2.0,2.0,2.0,,0.0,0.0,1.0,-82111.0,2.0,-124689.0
4.0,10.0,5.0,3.0,7.0,12.0,3.0,1.0,2.0,2.0,2.0,,0.0,0.0,1.0,-82111.0,2.0,-124689.0
2.0,10.0,6.0,3.0,6.0,12.0,3.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,-82111.0,2.0,-124689.0
2.0,10.0,6.0,3.0,6.0,12.0,3.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,-82111.0,2.0,-124689.0
2.0,10.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-143057.0,1.0,-177812.0
3.0,10.0,5.0,3.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,-142059.0,1.0,-176942.0
3.0,10.0,5.0,3.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,-142059.0,1.0,-176942.0
5.0,10.0,7.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-156599.0,1.0,-189615.0
5.0,10.0,5.0,4.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,-77444.0,1.0,-5949.0
5.0,10.0,5.0,4.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,-77444.0,1.0,-5949.0
2.0,10.0,5.0,5.0,9.0,5.0,3.0,0.0,1.0,2.0,2.0,,1.0,2.0,1.0,-43028.0,2.0,21221.0
2.0,10.0,5.0,5.0,9.0,5.0,3.0,0.0,1.0,2.0,2.0,,1.0,2.0,1.0,-43028.0,2.0,21221.0
1.0,10.0,5.0,4.0,7.0,3.0,3.0,1.0,1.0,2.0,1.0,,0.0,0.0,1.0,-170356.0,1.0,-79301.0
1.0,10.0,5.0,4.0,7.0,3.0,3.0,1.0,1.0,2.0,1.0,,0.0,0.0,1.0,-170356.0,1.0,-79301.0
1.0,10.0,5.0,5.0,6.0,3.0,3.0,0.0,2.0,2.0,2.0,,0.0,0.0,1.0,-75271.0,1.0,-4234.0
5.0,10.0,5.0,4.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,-115892.0,1.0,-36303.0
5.0,10.0,5.0,4.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,-115892.0,1.0,-36303.0
1.0,10.0,95.0,4.0,7.0,10.0,3.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,-115892.0,1.0,-36303.0
1.0,10.0,95.0,4.0,7.0,10.0,3.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,-115892.0,1.0,-36303.0
3.0,10.0,5.0,4.0,12.0,6.0,4.0,0.0,2.0,0.0,2.0,,1.0,3.0,1.0,-28877.0,2.0,32393.0
3.0,10.0,7.0,8.0,9.0,3.0,3.0,0.0,0.0,0.0,2.0,,1.0,2.0,1.0,-79662.0,1.0,-7700.0
3.0,10.0,7.0,8.0,9.0,3.0,3.0,0.0,0.0,0.0,2.0,,1.0,2.0,1.0,-79662.0,1.0,-7700.0
3.0,10.0,1.0,4.0,10.0,9.0,3.0,2.0,2.0,2.0,2.0,,0.0,0.0,1.0,-84625.0,1.0,-11619.0
3.0,10.0,1.0,4.0,10.0,9.0,3.0,2.0,2.0,2.0,2.0,,0.0,0.0,1.0,-84625.0,1.0,-11619.0
3.0,10.0,7.0,4.0,9.0,5.0,3.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,-110285.0,1.0,-31876.0
3.0,10.0,7.0,4.0,9.0,5.0,3.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,-110285.0,1.0,-31876.0
3.0,10.0,7.0,4.0,9.0,4.0,3.0,0.0,0.0,2.0,1.0,,0.0,0.0,1.0,-52287.0,2.0,13911.0
3.0,10.0,7.0,4.0,9.0,4.0,3.0,0.0,0.0,2.0,1.0,,0.0,0.0,1.0,-52287.0,2.0,13911.0
2.0,10.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,-118783.0,1.0,-38585.0
3.0,10.0,5.0,5.0,5.0,4.0,1.0,0.0,2.0,2.0,0.0,,0.0,0.0,1.0,-78304.0,1.0,-6629.0
4.0,10.0,5.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-116393.0,1.0,-36698.0
6.0,10.0,7.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-121284.0,1.0,-40560.0
3.0,10.0,1.0,5.0,7.0,3.0,3.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,-102893.0,1.0,-142803.0
4.0,10.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-123141.0,1.0,-160452.0
4.0,10.0,5.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-95311.0,1.0,-136194.0
4.0,10.0,5.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-95311.0,1.0,-136194.0
4.0,10.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-26592.0,3.0,-76297.0
2.0,10.0,7.0,96.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-130996.0,1.0,-167299.0
4.0,10.0,1.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,5768.0,3.0,-48091.0
3.0,10.0,3.0,1.0,9.0,5.0,3.0,2.0,0.0,2.0,1.0,,0.0,0.0,1.0,74364.0,4.0,11699.0
3.0,10.0,3.0,1.0,9.0,5.0,3.0,2.0,0.0,2.0,1.0,,0.0,0.0,1.0,74364.0,4.0,11699.0
3.0,10.0,5.0,1.0,9.0,6.0,3.0,0.0,2.0,0.0,1.0,,2.0,0.0,1.0,-40819.0,2.0,-88698.0
3.0,10.0,5.0,1.0,9.0,6.0,3.0,0.0,2.0,0.0,1.0,,2.0,0.0,1.0,-40819.0,2.0,-88698.0
2.0,10.0,7.0,7.0,7.0,4.0,3.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,-63613.0,2.0,-108566.0
2.0,10.0,7.0,7.0,7.0,4.0,3.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,-63613.0,2.0,-108566.0
7.0,10.0,7.0,8.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,,0.0,0.0,1.0,16655.0,3.0,-38602.0
4.0,10.0,5.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,-60918.0,2.0,-106217.0
4.0,10.0,5.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,-60918.0,2.0,-106217.0
6.0,10.0,8.0,1.0,7.0,2.0,3.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,-81772.0,2.0,-124394.0
2.0,10.0,6.0,1.0,8.0,6.0,3.0,0.0,1.0,2.0,0.0,,1.0,3.0,1.0,-45449.0,2.0,-92733.0
2.0,10.0,6.0,1.0,8.0,6.0,3.0,0.0,1.0,2.0,0.0,,1.0,3.0,1.0,-45449.0,2.0,-92733.0
3.0,10.0,6.0,4.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-95408.0,1.0,-136279.0
3.0,10.0,6.0,4.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-95408.0,1.0,-136279.0
2.0,10.0,1.0,5.0,4.0,2.0,1.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,23218.0,3.0,-32881.0
5.0,10.0,1.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-84859.0,2.0,-127084.0
3.0,10.0,1.0,1.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,-118262.0,1.0,-156199.0
3.0,10.0,1.0,1.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,-118262.0,1.0,-156199.0
4.0,10.0,1.0,5.0,1.0,5.0,1.0,0.0,1.0,0.0,2.0,,0.0,0.0,1.0,-58079.0,2.0,-103742.0
4.0,10.0,7.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-81348.0,1.0,-9031.0
4.0,10.0,7.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-81348.0,1.0,-9031.0
3.0,10.0,7.0,8.0,6.0,6.0,3.0,0.0,2.0,1.0,0.0,,1.0,2.0,1.0,-64275.0,1.0,4447.0
1.0,10.0,6.0,1.0,7.0,5.0,3.0,0.0,2.0,2.0,0.0,,0.0,0.0,1.0,-134012.0,1.0,-50608.0
4.0,10.0,7.0,5.0,4.0,7.0,1.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,-52835.0,2.0,13479.0
4.0,10.0,7.0,5.0,4.0,7.0,1.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,-52835.0,2.0,13479.0
4.0,10.0,7.0,5.0,4.0,7.0,1.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,-52835.0,2.0,13479.0
2.0,10.0,5.0,7.0,5.0,6.0,1.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,-121809.0,1.0,-40974.0
2.0,10.0,5.0,7.0,5.0,6.0,1.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,-121809.0,1.0,-40974.0
5.0,10.0,7.0,5.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,-91948.0,1.0,-17400.0
5.0,10.0,7.0,5.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,-91948.0,1.0,-17400.0
5.0,10.0,7.0,5.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,-91948.0,1.0,-17400.0
4.0,10.0,7.0,1.0,13.0,4.0,5.0,1.0,0.0,0.0,2.0,,0.0,0.0,0.0,-155318.0,1.0,-67429.0
1.0,10.0,7.0,5.0,9.0,6.0,3.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,-127319.0,1.0,-45324.0
3.0,10.0,7.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-105480.0,1.0,-28083.0
2.0,10.0,7.0,5.0,11.0,7.0,3.0,0.0,1.0,1.0,2.0,,2.0,0.0,1.0,-105480.0,1.0,-28083.0
5.0,10.0,5.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-72513.0,1.0,-2056.0
5.0,10.0,5.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-72513.0,1.0,-2056.0
5.0,10.0,1.0,5.0,16.0,6.0,5.0,2.0,2.0,2.0,2.0,,1.0,2.0,1.0,-3196.0,3.0,52667.0
4.0,10.0,6.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,-241186.0,1.0,-135218.0
4.0,10.0,5.0,7.0,7.0,5.0,3.0,0.0,1.0,0.0,2.0,,0.0,0.0,0.0,-61841.0,2.0,-107022.0
3.0,10.0,6.0,7.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,-64468.0,2.0,-109311.0
3.0,10.0,6.0,7.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,-64468.0,2.0,-109311.0
3.0,10.0,5.0,7.0,5.0,13.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,-34997.0,2.0,-83623.0
2.0,10.0,96.0,7.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-41848.0,2.0,-89595.0
2.0,10.0,96.0,7.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-41848.0,2.0,-89595.0
3.0,10.0,6.0,96.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-24922.0,3.0,-74842.0
3.0,10.0,5.0,1.0,6.0,4.0,3.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,-22859.0,3.0,-73043.0
6.0,10.0,6.0,7.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,-122251.0,1.0,-159676.0
6.0,10.0,6.0,7.0,3.0,21.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-106071.0,1.0,-145574.0
6.0,10.0,6.0,7.0,3.0,21.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-106071.0,1.0,-145574.0
7.0,10.0,6.0,7.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-106071.0,1.0,-145574.0
6.0,10.0,5.0,7.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-106071.0,1.0,-145574.0
6.0,10.0,5.0,7.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-106071.0,1.0,-145574.0
2.0,10.0,1.0,7.0,6.0,5.0,2.0,0.0,0.0,2.0,1.0,,2.0,0.0,1.0,-29404.0,2.0,-78748.0
3.0,10.0,1.0,5.0,6.0,8.0,2.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,-189459.0,1.0,-218257.0
3.0,10.0,1.0,5.0,6.0,8.0,2.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,-189459.0,1.0,-218257.0
3.0,10.0,6.0,6.0,3.0,3.0,1.0,0.0,2.0,2.0,0.0,,0.0,0.0,1.0,-122453.0,1.0,-159852.0
2.0,10.0,6.0,6.0,7.0,4.0,3.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,67130.0,4.0,5394.0
2.0,10.0,6.0,6.0,7.0,4.0,3.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,67130.0,4.0,5394.0
5.0,10.0,6.0,6.0,9.0,6.0,3.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,375.0,3.0,-52792.0
3.0,10.0,5.0,6.0,7.0,3.0,3.0,0.0,2.0,2.0,0.0,,1.0,2.0,1.0,10695.0,3.0,-43797.0
2.0,10.0,1.0,6.0,9.0,4.0,3.0,0.0,2.0,1.0,2.0,,0.0,0.0,1.0,58505.0,4.0,-2124.0
2.0,10.0,1.0,6.0,9.0,4.0,3.0,0.0,2.0,1.0,2.0,,0.0,0.0,1.0,58505.0,4.0,-2124.0
5.0,10.0,6.0,6.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,,0.0,0.0,0.0,10821.0,3.0,-43687.0
7.0,10.0,5.0,6.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,-66513.0,2.0,-111094.0
4.0,10.0,3.0,6.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,-124234.0,1.0,-161405.0
3.0,10.0,5.0,5.0,5.0,3.0,1.0,0.0,2.0,0.0,1.0,,0.0,0.0,0.0,-92179.0,1.0,-133465.0
3.0,10.0,95.0,7.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,,0.0,0.0,0.0,-196255.0,1.0,-224180.0
5.0,10.0,6.0,7.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,,1.0,2.0,1.0,-134669.0,1.0,-170500.0
3.0,10.0,1.0,5.0,12.0,4.0,4.0,0.0,1.0,2.0,2.0,,0.0,0.0,1.0,18231.0,3.0,69583.0
3.0,10.0,1.0,5.0,12.0,4.0,4.0,0.0,1.0,2.0,2.0,,0.0,0.0,1.0,18231.0,3.0,69583.0
2.0,10.0,7.0,5.0,9.0,2.0,3.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,-102042.0,1.0,-25369.0
2.0,10.0,5.0,7.0,12.0,2.0,4.0,0.0,2.0,2.0,2.0,,1.0,2.0,1.0,-22021.0,2.0,37805.0
